1900-01-01 17:47:36,357 - INFO - args: Namespace(batch_size=500, clst=0.0001, cnt=1, dataset_name='ogbg-molhiv', info=0.001, log_file='gder_ogbg_bs500_pna_0.7_r.log', lr=0.0005, max_epochs=600, mlp_out_dim=1, model_name='pna', protnce_lambda=0.001, pruning_epochs=10, retain_ratio=0.7, sep=0.3, weight_decay=3e-06)
1900-01-01 17:47:36,357 - INFO - start_time: 1743241656.3574984
1900-01-01 18:04:00,015 - INFO - Training..., Epoch: 104
1900-01-01 18:04:10,188 - INFO - Training..., Epoch: 105
1900-01-01 18:04:19,230 - INFO - Training..., Epoch: 106
1900-01-01 18:04:28,739 - INFO - Training..., Epoch: 107
1900-01-01 18:04:39,038 - INFO - Training..., Epoch: 108
1900-01-01 18:04:49,115 - INFO - Training..., Epoch: 109
1900-01-01 18:04:58,555 - INFO - Training..., Epoch: 110
1900-01-01 18:05:08,509 - INFO - Training..., Epoch: 111
1900-01-01 18:05:18,914 - INFO - Training..., Epoch: 112
1900-01-01 18:05:28,349 - INFO - Training..., Epoch: 113
1900-01-01 18:05:37,860 - INFO - Training..., Epoch: 114
1900-01-01 18:05:47,753 - INFO - Training..., Epoch: 115
1900-01-01 18:05:57,974 - INFO - Training..., Epoch: 116
1900-01-01 18:06:07,148 - INFO - Training..., Epoch: 117
1900-01-01 18:06:16,768 - INFO - Training..., Epoch: 118
1900-01-01 18:06:26,992 - INFO - Training..., Epoch: 119
1900-01-01 18:06:37,083 - INFO - Training..., Epoch: 120
1900-01-01 18:06:46,293 - INFO - Training..., Epoch: 121
1900-01-01 18:06:56,140 - INFO - Training..., Epoch: 122
1900-01-01 18:07:06,694 - INFO - Training..., Epoch: 123
1900-01-01 18:07:16,584 - INFO - Training..., Epoch: 124
1900-01-01 18:07:25,809 - INFO - Training..., Epoch: 125
1900-01-01 18:07:35,964 - INFO - Training..., Epoch: 126
1900-01-01 18:07:46,310 - INFO - Training..., Epoch: 127
1900-01-01 18:07:55,797 - INFO - Training..., Epoch: 128
1900-01-01 18:08:05,254 - INFO - Training..., Epoch: 129
1900-01-01 18:08:15,340 - INFO - Training..., Epoch: 130
1900-01-01 18:08:25,268 - INFO - Training..., Epoch: 131
1900-01-01 18:08:34,447 - INFO - Training..., Epoch: 132
1900-01-01 18:08:44,131 - INFO - Training..., Epoch: 133
1900-01-01 18:08:54,434 - INFO - Training..., Epoch: 134
1900-01-01 18:09:04,131 - INFO - Training..., Epoch: 135
1900-01-01 18:09:13,429 - INFO - Training..., Epoch: 136
1900-01-01 18:09:23,324 - INFO - Training..., Epoch: 137
1900-01-01 18:09:33,739 - INFO - Training..., Epoch: 138
1900-01-01 18:09:43,496 - INFO - Training..., Epoch: 139
1900-01-01 18:09:53,023 - INFO - Training..., Epoch: 140
1900-01-01 18:10:03,250 - INFO - Training..., Epoch: 141
1900-01-01 18:10:13,689 - INFO - Training..., Epoch: 142
1900-01-01 18:10:22,996 - INFO - Training..., Epoch: 143
1900-01-01 18:10:32,714 - INFO - Training..., Epoch: 144
1900-01-01 18:10:42,900 - INFO - Training..., Epoch: 145
1900-01-01 18:10:52,770 - INFO - Training..., Epoch: 146
1900-01-01 18:11:02,158 - INFO - Training..., Epoch: 147
1900-01-01 18:11:11,788 - INFO - Training..., Epoch: 148
1900-01-01 18:11:22,287 - INFO - Training..., Epoch: 149
1900-01-01 18:11:32,254 - INFO - Training..., Epoch: 150
1900-01-01 18:11:41,742 - INFO - Training..., Epoch: 151
1900-01-01 18:11:51,913 - INFO - Training..., Epoch: 152
1900-01-01 18:12:02,482 - INFO - Training..., Epoch: 153
1900-01-01 18:12:11,872 - INFO - Training..., Epoch: 154
1900-01-01 18:12:21,485 - INFO - Training..., Epoch: 155
1900-01-01 18:12:31,499 - INFO - Training..., Epoch: 156
1900-01-01 18:12:41,592 - INFO - Training..., Epoch: 157
1900-01-01 18:12:50,766 - INFO - Training..., Epoch: 158
1900-01-01 18:13:00,390 - INFO - Training..., Epoch: 159
1900-01-01 18:13:10,573 - INFO - Training..., Epoch: 160
1900-01-01 18:13:20,544 - INFO - Training..., Epoch: 161
1900-01-01 18:13:29,803 - INFO - Training..., Epoch: 162
1900-01-01 18:13:39,975 - INFO - Training..., Epoch: 163
1900-01-01 18:13:50,925 - INFO - Training..., Epoch: 164
1900-01-01 18:14:01,049 - INFO - Training..., Epoch: 165
1900-01-01 18:14:10,417 - INFO - Training..., Epoch: 166
1900-01-01 18:14:20,542 - INFO - Training..., Epoch: 167
1900-01-01 18:14:30,645 - INFO - Training..., Epoch: 168
1900-01-01 18:14:40,168 - INFO - Training..., Epoch: 169
1900-01-01 18:14:49,351 - INFO - Training..., Epoch: 170
1900-01-01 18:14:59,189 - INFO - Training..., Epoch: 171
1900-01-01 18:15:09,451 - INFO - Training..., Epoch: 172
1900-01-01 18:15:18,685 - INFO - Training..., Epoch: 173
1900-01-01 18:15:28,545 - INFO - Training..., Epoch: 174
1900-01-01 18:15:38,931 - INFO - Training..., Epoch: 175
1900-01-01 18:15:49,378 - INFO - Training..., Epoch: 176
1900-01-01 18:15:58,888 - INFO - Training..., Epoch: 177
1900-01-01 18:16:08,775 - INFO - Training..., Epoch: 178
1900-01-01 18:16:19,208 - INFO - Training..., Epoch: 179
1900-01-01 18:16:28,888 - INFO - Training..., Epoch: 180
1900-01-01 18:16:37,960 - INFO - Training..., Epoch: 181
1900-01-01 18:16:47,711 - INFO - Training..., Epoch: 182
1900-01-01 18:16:57,988 - INFO - Training..., Epoch: 183
1900-01-01 18:17:07,546 - INFO - Training..., Epoch: 184
1900-01-01 18:17:16,930 - INFO - Training..., Epoch: 185
1900-01-01 18:17:27,225 - INFO - Training..., Epoch: 186
1900-01-01 18:17:37,649 - INFO - Training..., Epoch: 187
1900-01-01 18:17:47,132 - INFO - Training..., Epoch: 188
1900-01-01 18:17:56,962 - INFO - Training..., Epoch: 189
1900-01-01 18:18:07,160 - INFO - Training..., Epoch: 190
1900-01-01 18:18:17,072 - INFO - Training..., Epoch: 191
1900-01-01 18:18:26,390 - INFO - Training..., Epoch: 192
1900-01-01 18:18:35,998 - INFO - Training..., Epoch: 193
1900-01-01 18:18:46,405 - INFO - Training..., Epoch: 194
1900-01-01 18:18:56,131 - INFO - Training..., Epoch: 195
1900-01-01 18:19:05,343 - INFO - Training..., Epoch: 196
1900-01-01 18:19:15,311 - INFO - Training..., Epoch: 197
1900-01-01 18:19:25,328 - INFO - Training..., Epoch: 198
1900-01-01 18:19:34,665 - INFO - Training..., Epoch: 199
1900-01-01 18:19:44,316 - INFO - Training..., Epoch: 200
1900-01-01 18:19:54,807 - INFO - Training..., Epoch: 201
1900-01-01 18:20:04,782 - INFO - Training..., Epoch: 202
1900-01-01 18:20:14,232 - INFO - Training..., Epoch: 203
1900-01-01 18:20:24,035 - INFO - Training..., Epoch: 204
1900-01-01 18:20:34,442 - INFO - Training..., Epoch: 205
1900-01-01 18:20:43,931 - INFO - Training..., Epoch: 206
1900-01-01 18:20:53,148 - INFO - Training..., Epoch: 207
1900-01-01 18:21:03,280 - INFO - Training..., Epoch: 208
1900-01-01 18:21:13,301 - INFO - Training..., Epoch: 209
1900-01-01 18:21:22,732 - INFO - Training..., Epoch: 210
1900-01-01 18:21:32,247 - INFO - Training..., Epoch: 211
1900-01-01 18:21:42,989 - INFO - Training..., Epoch: 212
1900-01-01 18:21:53,024 - INFO - Training..., Epoch: 213
1900-01-01 18:22:02,813 - INFO - Training..., Epoch: 214
1900-01-01 18:22:12,437 - INFO - Training..., Epoch: 215
1900-01-01 18:22:23,084 - INFO - Training..., Epoch: 216
1900-01-01 18:22:32,819 - INFO - Training..., Epoch: 217
1900-01-01 18:22:42,051 - INFO - Training..., Epoch: 218
1900-01-01 18:22:52,159 - INFO - Training..., Epoch: 219
1900-01-01 18:23:02,478 - INFO - Training..., Epoch: 220
1900-01-01 18:23:12,095 - INFO - Training..., Epoch: 221
1900-01-01 18:23:21,448 - INFO - Training..., Epoch: 222
1900-01-01 18:23:31,640 - INFO - Training..., Epoch: 223
1900-01-01 18:23:42,143 - INFO - Training..., Epoch: 224
1900-01-01 18:23:51,870 - INFO - Training..., Epoch: 225
1900-01-01 18:24:01,364 - INFO - Training..., Epoch: 226
1900-01-01 18:24:11,869 - INFO - Training..., Epoch: 227
1900-01-01 18:24:22,131 - INFO - Training..., Epoch: 228
1900-01-01 18:24:31,847 - INFO - Training..., Epoch: 229
1900-01-01 18:24:41,522 - INFO - Training..., Epoch: 230
1900-01-01 18:24:51,569 - INFO - Training..., Epoch: 231
1900-01-01 18:25:01,455 - INFO - Training..., Epoch: 232
1900-01-01 18:25:10,572 - INFO - Training..., Epoch: 233
1900-01-01 18:25:19,957 - INFO - Training..., Epoch: 234
1900-01-01 18:25:30,344 - INFO - Training..., Epoch: 235
1900-01-01 18:25:40,291 - INFO - Training..., Epoch: 236
1900-01-01 18:25:49,938 - INFO - Training..., Epoch: 237
1900-01-01 18:26:00,441 - INFO - Training..., Epoch: 238
1900-01-01 18:26:11,248 - INFO - Training..., Epoch: 239
1900-01-01 18:26:21,292 - INFO - Training..., Epoch: 240
1900-01-01 18:26:30,563 - INFO - Training..., Epoch: 241
1900-01-01 18:26:40,624 - INFO - Training..., Epoch: 242
1900-01-01 18:26:50,523 - INFO - Training..., Epoch: 243
1900-01-01 18:26:59,846 - INFO - Training..., Epoch: 244
1900-01-01 18:27:09,051 - INFO - Training..., Epoch: 245
1900-01-01 18:27:19,229 - INFO - Training..., Epoch: 246
1900-01-01 18:27:29,083 - INFO - Training..., Epoch: 247
1900-01-01 18:27:38,225 - INFO - Training..., Epoch: 248
1900-01-01 18:27:48,177 - INFO - Training..., Epoch: 249
1900-01-01 18:27:58,772 - INFO - Training..., Epoch: 250
1900-01-01 18:28:08,761 - INFO - Training..., Epoch: 251
1900-01-01 18:28:18,384 - INFO - Training..., Epoch: 252
1900-01-01 18:28:28,656 - INFO - Training..., Epoch: 253
1900-01-01 18:28:38,878 - INFO - Training..., Epoch: 254
1900-01-01 18:28:48,344 - INFO - Training..., Epoch: 255
1900-01-01 18:28:57,387 - INFO - Training..., Epoch: 256
1900-01-01 18:29:07,559 - INFO - Training..., Epoch: 257
1900-01-01 18:29:17,333 - INFO - Training..., Epoch: 258
1900-01-01 18:29:26,704 - INFO - Training..., Epoch: 259
1900-01-01 18:29:36,277 - INFO - Training..., Epoch: 260
1900-01-01 18:29:47,188 - INFO - Training..., Epoch: 261
1900-01-01 18:29:57,503 - INFO - Training..., Epoch: 262
1900-01-01 18:30:06,889 - INFO - Training..., Epoch: 263
1900-01-01 18:30:17,139 - INFO - Training..., Epoch: 264
1900-01-01 18:30:27,346 - INFO - Training..., Epoch: 265
1900-01-01 18:30:36,831 - INFO - Training..., Epoch: 266
1900-01-01 18:30:45,931 - INFO - Training..., Epoch: 267
1900-01-01 18:30:56,147 - INFO - Training..., Epoch: 268
1900-01-01 18:31:06,358 - INFO - Training..., Epoch: 269
1900-01-01 18:31:15,826 - INFO - Training..., Epoch: 270
1900-01-01 18:31:25,404 - INFO - Training..., Epoch: 271
1900-01-01 18:31:36,030 - INFO - Training..., Epoch: 272
1900-01-01 18:31:46,222 - INFO - Training..., Epoch: 273
1900-01-01 18:31:55,859 - INFO - Training..., Epoch: 274
1900-01-01 18:32:05,885 - INFO - Training..., Epoch: 275
1900-01-01 18:32:16,124 - INFO - Training..., Epoch: 276
1900-01-01 18:32:25,534 - INFO - Training..., Epoch: 277
1900-01-01 18:32:34,796 - INFO - Training..., Epoch: 278
1900-01-01 18:32:45,104 - INFO - Training..., Epoch: 279
1900-01-01 18:32:55,381 - INFO - Training..., Epoch: 280
1900-01-01 18:33:04,881 - INFO - Training..., Epoch: 281
1900-01-01 18:33:14,447 - INFO - Training..., Epoch: 282
1900-01-01 18:33:25,364 - INFO - Training..., Epoch: 283
1900-01-01 18:33:35,907 - INFO - Training..., Epoch: 284
1900-01-01 18:33:45,732 - INFO - Training..., Epoch: 285
1900-01-01 18:33:55,299 - INFO - Training..., Epoch: 286
1900-01-01 18:34:05,584 - INFO - Training..., Epoch: 287
1900-01-01 18:34:15,056 - INFO - Training..., Epoch: 288
1900-01-01 18:34:24,352 - INFO - Training..., Epoch: 289
1900-01-01 18:34:34,187 - INFO - Training..., Epoch: 290
1900-01-01 18:34:44,624 - INFO - Training..., Epoch: 291
1900-01-01 18:34:54,244 - INFO - Training..., Epoch: 292
1900-01-01 18:35:03,534 - INFO - Training..., Epoch: 293
1900-01-01 18:35:13,946 - INFO - Training..., Epoch: 294
1900-01-01 18:35:24,407 - INFO - Training..., Epoch: 295
1900-01-01 18:35:34,081 - INFO - Training..., Epoch: 296
1900-01-01 18:35:43,421 - INFO - Training..., Epoch: 297
1900-01-01 18:35:54,073 - INFO - Training..., Epoch: 298
1900-01-01 18:36:04,120 - INFO - Training..., Epoch: 299
1900-01-01 18:36:13,758 - INFO - Training..., Epoch: 300
1900-01-01 18:36:23,200 - INFO - Training..., Epoch: 301
1900-01-01 18:36:33,546 - INFO - Training..., Epoch: 302
1900-01-01 18:36:43,143 - INFO - Training..., Epoch: 303
1900-01-01 18:36:52,595 - INFO - Training..., Epoch: 304
1900-01-01 18:37:02,126 - INFO - Training..., Epoch: 305
1900-01-01 18:37:12,732 - INFO - Training..., Epoch: 306
1900-01-01 18:37:22,438 - INFO - Training..., Epoch: 307
1900-01-01 18:37:32,239 - INFO - Training..., Epoch: 308
1900-01-01 18:37:43,357 - INFO - Training..., Epoch: 309
1900-01-01 18:37:53,904 - INFO - Training..., Epoch: 310
1900-01-01 18:38:03,655 - INFO - Training..., Epoch: 311
1900-01-01 18:38:12,907 - INFO - Training..., Epoch: 312
1900-01-01 18:38:23,200 - INFO - Training..., Epoch: 313
1900-01-01 18:38:32,855 - INFO - Training..., Epoch: 314
1900-01-01 18:38:42,025 - INFO - Training..., Epoch: 315
1900-01-01 18:38:51,760 - INFO - Training..., Epoch: 316
1900-01-01 18:39:02,155 - INFO - Training..., Epoch: 317
1900-01-01 18:39:11,755 - INFO - Training..., Epoch: 318
1900-01-01 18:39:21,185 - INFO - Training..., Epoch: 319
1900-01-01 18:39:31,464 - INFO - Training..., Epoch: 320
1900-01-01 18:39:41,973 - INFO - Training..., Epoch: 321
1900-01-01 18:39:51,520 - INFO - Training..., Epoch: 322
1900-01-01 18:40:00,781 - INFO - Training..., Epoch: 323
1900-01-01 18:40:11,277 - INFO - Training..., Epoch: 324
1900-01-01 18:40:21,075 - INFO - Training..., Epoch: 325
1900-01-01 18:40:30,459 - INFO - Training..., Epoch: 326
1900-01-01 18:40:39,793 - INFO - Training..., Epoch: 327
1900-01-01 18:40:50,275 - INFO - Training..., Epoch: 328
1900-01-01 18:40:59,624 - INFO - Training..., Epoch: 329
1900-01-01 18:41:09,199 - INFO - Training..., Epoch: 330
1900-01-01 18:41:18,771 - INFO - Training..., Epoch: 331
1900-01-01 18:41:29,264 - INFO - Training..., Epoch: 332
1900-01-01 18:41:38,555 - INFO - Training..., Epoch: 333
1900-01-01 18:41:48,125 - INFO - Training..., Epoch: 334
1900-01-01 18:41:58,317 - INFO - Training..., Epoch: 335
1900-01-01 18:42:08,696 - INFO - Training..., Epoch: 336
1900-01-01 18:42:18,138 - INFO - Training..., Epoch: 337
1900-01-01 18:42:27,692 - INFO - Training..., Epoch: 338
1900-01-01 18:42:38,356 - INFO - Training..., Epoch: 339
1900-01-01 18:42:48,092 - INFO - Training..., Epoch: 340
1900-01-01 18:42:57,592 - INFO - Training..., Epoch: 341
1900-01-01 18:43:07,055 - INFO - Training..., Epoch: 342
1900-01-01 18:43:17,585 - INFO - Training..., Epoch: 343
1900-01-01 18:43:26,959 - INFO - Training..., Epoch: 344
1900-01-01 18:43:36,577 - INFO - Training..., Epoch: 345
1900-01-01 18:43:46,433 - INFO - Training..., Epoch: 346
1900-01-01 18:43:56,865 - INFO - Training..., Epoch: 347
1900-01-01 18:44:05,802 - INFO - Training..., Epoch: 348
1900-01-01 18:44:15,436 - INFO - Training..., Epoch: 349
1900-01-01 18:44:25,739 - INFO - Training..., Epoch: 350
1900-01-01 18:44:35,874 - INFO - Training..., Epoch: 351
1900-01-01 18:44:45,389 - INFO - Training..., Epoch: 352
1900-01-01 18:44:55,004 - INFO - Training..., Epoch: 353
1900-01-01 18:45:05,549 - INFO - Training..., Epoch: 354
1900-01-01 18:45:14,991 - INFO - Training..., Epoch: 355
1900-01-01 18:45:24,566 - INFO - Training..., Epoch: 356
1900-01-01 18:45:34,465 - INFO - Training..., Epoch: 357
1900-01-01 18:45:45,202 - INFO - Training..., Epoch: 358
1900-01-01 18:45:54,547 - INFO - Training..., Epoch: 359
1900-01-01 18:46:04,265 - INFO - Training..., Epoch: 360
1900-01-01 18:46:14,537 - INFO - Training..., Epoch: 361
1900-01-01 18:46:24,712 - INFO - Training..., Epoch: 362
1900-01-01 18:46:34,196 - INFO - Training..., Epoch: 363
1900-01-01 18:46:43,898 - INFO - Training..., Epoch: 364
1900-01-01 18:46:54,444 - INFO - Training..., Epoch: 365
1900-01-01 18:47:04,188 - INFO - Training..., Epoch: 366
1900-01-01 18:47:13,666 - INFO - Training..., Epoch: 367
1900-01-01 18:47:23,221 - INFO - Training..., Epoch: 368
1900-01-01 18:47:33,665 - INFO - Training..., Epoch: 369
1900-01-01 18:47:43,049 - INFO - Training..., Epoch: 370
1900-01-01 18:47:52,772 - INFO - Training..., Epoch: 371
1900-01-01 18:48:02,588 - INFO - Training..., Epoch: 372
1900-01-01 18:48:13,249 - INFO - Training..., Epoch: 373
1900-01-01 18:48:22,635 - INFO - Training..., Epoch: 374
1900-01-01 18:48:32,499 - INFO - Training..., Epoch: 375
1900-01-01 18:48:42,665 - INFO - Training..., Epoch: 376
1900-01-01 18:48:52,992 - INFO - Training..., Epoch: 377
1900-01-01 18:49:02,179 - INFO - Training..., Epoch: 378
1900-01-01 18:49:11,623 - INFO - Training..., Epoch: 379
1900-01-01 18:49:22,182 - INFO - Training..., Epoch: 380
1900-01-01 18:49:31,806 - INFO - Training..., Epoch: 381
1900-01-01 18:49:41,210 - INFO - Training..., Epoch: 382
1900-01-01 18:49:50,929 - INFO - Training..., Epoch: 383
1900-01-01 18:50:01,472 - INFO - Training..., Epoch: 384
1900-01-01 18:50:10,702 - INFO - Training..., Epoch: 385
1900-01-01 18:50:20,417 - INFO - Training..., Epoch: 386
1900-01-01 18:50:30,396 - INFO - Training..., Epoch: 387
1900-01-01 18:50:41,227 - INFO - Training..., Epoch: 388
1900-01-01 18:50:50,597 - INFO - Training..., Epoch: 389
1900-01-01 18:51:00,392 - INFO - Training..., Epoch: 390
1900-01-01 18:51:10,665 - INFO - Training..., Epoch: 391
1900-01-01 18:51:20,461 - INFO - Training..., Epoch: 392
1900-01-01 18:51:29,786 - INFO - Training..., Epoch: 393
1900-01-01 18:51:39,561 - INFO - Training..., Epoch: 394
1900-01-01 18:51:49,824 - INFO - Training..., Epoch: 395
1900-01-01 18:51:59,448 - INFO - Training..., Epoch: 396
1900-01-01 18:52:09,060 - INFO - Training..., Epoch: 397
1900-01-01 18:52:18,562 - INFO - Training..., Epoch: 398
1900-01-01 18:52:29,295 - INFO - Training..., Epoch: 399
1900-01-01 18:52:38,799 - INFO - Training..., Epoch: 400
1900-01-01 18:52:48,578 - INFO - Training..., Epoch: 401
1900-01-01 18:52:58,749 - INFO - Training..., Epoch: 402
1900-01-01 18:53:09,226 - INFO - Training..., Epoch: 403
1900-01-01 18:53:18,612 - INFO - Training..., Epoch: 404
1900-01-01 18:53:28,241 - INFO - Training..., Epoch: 405
1900-01-01 18:53:38,374 - INFO - Training..., Epoch: 406
1900-01-01 18:53:48,278 - INFO - Training..., Epoch: 407
1900-01-01 18:53:57,434 - INFO - Training..., Epoch: 408
1900-01-01 18:54:06,876 - INFO - Training..., Epoch: 409
1900-01-01 18:54:17,520 - INFO - Training..., Epoch: 410
1900-01-01 18:54:27,255 - INFO - Training..., Epoch: 411
1900-01-01 18:54:36,952 - INFO - Training..., Epoch: 412
1900-01-01 18:54:47,059 - INFO - Training..., Epoch: 413
1900-01-01 18:54:57,785 - INFO - Training..., Epoch: 414
1900-01-01 18:55:07,421 - INFO - Training..., Epoch: 415
1900-01-01 18:55:17,128 - INFO - Training..., Epoch: 416
1900-01-01 18:55:27,128 - INFO - Training..., Epoch: 417
1900-01-01 18:55:37,572 - INFO - Training..., Epoch: 418
1900-01-01 18:55:46,896 - INFO - Training..., Epoch: 419
1900-01-01 18:55:56,252 - INFO - Training..., Epoch: 420
1900-01-01 18:56:06,372 - INFO - Training..., Epoch: 421
1900-01-01 18:56:16,262 - INFO - Training..., Epoch: 422
